genus,gonality,torsion,ranks,scrollar invariants,ak,bk,n,ell
24,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15]","{0: 0, 1: 12, 2: 26}",6,18,13,10
24,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15]","{0: 0, 1: 12, 2: 26}",6,19,13,11
24,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15]","{0: 0, 1: 12, 2: 26}",6,20,13,11
24,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]","{0: 0, 1: 12, 2: 26}",6,21,13,12
24,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]","{0: 0, 1: 12, 2: 26}",6,22,13,12
24,3,"[2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 15]","{0: 0, 1: 12, 2: 26}",6,23,13,12
24,3,"[2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 20, 22, 24]","{0: 0, 1: 9, 2: 26}",7,7,16,3
24,3,"[2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18, 20, 21]","{0: 0, 1: 10, 2: 26}",7,8,15,4
24,3,"[2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 16, 18, 19, 21]","{0: 0, 1: 10, 2: 26}",7,9,15,5
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",7,10,15,6
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",7,11,15,6
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18]","{0: 0, 1: 11, 2: 26}",7,12,14,7
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18]","{0: 0, 1: 11, 2: 26}",7,13,14,7
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 18]","{0: 0, 1: 11, 2: 26}",7,14,14,8
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 18]","{0: 0, 1: 11, 2: 26}",7,15,14,8
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",7,16,14,9
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",7,17,14,9
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15]","{0: 0, 1: 12, 2: 26}",7,18,13,10
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15]","{0: 0, 1: 12, 2: 26}",7,19,13,10
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15]","{0: 0, 1: 12, 2: 26}",7,20,13,11
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15]","{0: 0, 1: 12, 2: 26}",7,21,13,11
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15]","{0: 0, 1: 12, 2: 26}",7,22,13,11
24,3,"[2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15]","{0: 0, 1: 12, 2: 26}",7,23,13,11
24,3,"[2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 20, 22, 24]","{0: 0, 1: 9, 2: 26}",8,8,16,3
24,3,"[2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18, 20, 21]","{0: 0, 1: 10, 2: 26}",8,9,15,4
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 16, 18, 19, 21]","{0: 0, 1: 10, 2: 26}",8,10,15,5
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",8,11,15,6
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",8,12,15,6
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",8,13,15,7
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",8,14,15,7
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 18]","{0: 0, 1: 11, 2: 26}",8,15,14,8
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 18]","{0: 0, 1: 11, 2: 26}",8,16,14,8
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",8,17,14,9
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",8,18,14,9
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",8,19,14,10
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",8,20,14,10
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15]","{0: 0, 1: 12, 2: 26}",8,21,13,11
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15]","{0: 0, 1: 12, 2: 26}",8,22,13,11
24,3,"[2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 15]","{0: 0, 1: 12, 2: 26}",8,23,13,11
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 20, 22, 24]","{0: 0, 1: 9, 2: 26}",9,9,16,3
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18, 20, 21]","{0: 0, 1: 10, 2: 26}",9,10,15,4
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 16, 18, 19, 21]","{0: 0, 1: 10, 2: 26}",9,11,15,5
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",9,12,15,6
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",9,13,15,6
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",9,14,15,7
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18]","{0: 0, 1: 11, 2: 26}",9,15,14,7
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 17, 18]","{0: 0, 1: 11, 2: 26}",9,16,14,8
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 18]","{0: 0, 1: 11, 2: 26}",9,17,14,8
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",9,18,14,9
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",9,19,14,9
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",9,20,14,10
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15]","{0: 0, 1: 12, 2: 26}",9,21,13,10
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15]","{0: 0, 1: 12, 2: 26}",9,22,13,10
24,3,"[2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15]","{0: 0, 1: 12, 2: 26}",9,23,13,10
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 20, 22, 24]","{0: 0, 1: 9, 2: 26}",10,10,16,3
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18, 20, 21]","{0: 0, 1: 10, 2: 26}",10,11,15,4
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 16, 18, 19, 21]","{0: 0, 1: 10, 2: 26}",10,12,15,5
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",10,13,15,6
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",10,14,15,6
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18]","{0: 0, 1: 11, 2: 26}",10,15,14,7
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18]","{0: 0, 1: 11, 2: 26}",10,16,14,7
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 18]","{0: 0, 1: 11, 2: 26}",10,17,14,8
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 18]","{0: 0, 1: 11, 2: 26}",10,18,14,8
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",10,19,14,9
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",10,20,14,9
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15]","{0: 0, 1: 12, 2: 26}",10,21,13,10
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15]","{0: 0, 1: 12, 2: 26}",10,22,13,10
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 14, 15]","{0: 0, 1: 12, 2: 26}",10,23,13,10
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 20, 22, 24]","{0: 0, 1: 9, 2: 26}",11,11,16,3
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18, 20, 21]","{0: 0, 1: 10, 2: 26}",11,12,15,4
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 16, 18, 19, 21]","{0: 0, 1: 10, 2: 26}",11,13,15,5
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",11,14,15,6
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",11,15,15,6
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",11,16,15,7
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",11,17,15,7
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 18]","{0: 0, 1: 11, 2: 26}",11,18,14,8
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 18]","{0: 0, 1: 11, 2: 26}",11,19,14,8
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",11,20,14,9
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",11,21,14,9
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",11,22,14,9
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",11,23,14,9
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 20, 22, 24]","{0: 0, 1: 9, 2: 26}",12,12,16,3
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18, 20, 21]","{0: 0, 1: 10, 2: 26}",12,13,15,4
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 6, 7, 9, 10, 12, 13, 15, 16, 18, 19, 21]","{0: 0, 1: 10, 2: 26}",12,14,15,5
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",12,15,15,6
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 13, 14, 16, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",12,16,15,6
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 19, 21]","{0: 0, 1: 10, 2: 26}",12,17,15,7
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 8, 9, 11, 12, 14, 15, 17, 18]","{0: 0, 1: 11, 2: 26}",12,18,14,7
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 17, 18]","{0: 0, 1: 11, 2: 26}",12,19,14,8
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16, 18]","{0: 0, 1: 11, 2: 26}",12,20,14,8
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",12,21,14,9
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 2, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",12,22,14,9
24,3,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 16, 18]","{0: 0, 1: 11, 2: 26}",12,23,14,9
